date,Open,High,Low,Close,Pair,Weekly_Return
2024-05-10,2.08857,2.09255,2.07423,2.0807,GBP/NZD,-0.3247935309559691
2024-05-17,2.08075,2.08959,2.06753,2.07025,GBP/NZD,-0.5022348248185704
2024-05-24,2.07014,2.08974,2.06776,2.08064,GBP/NZD,0.5018717546189988
2024-05-31,2.08225,2.08414,2.07001,2.07378,GBP/NZD,-0.3297062442325305
2024-06-07,2.07386,2.08474,2.06078,2.0841,GBP/NZD,0.49764198709600915
2024-06-14,2.08464,2.08604,2.06354,2.0656,GBP/NZD,-0.8876733362122691
2024-06-21,2.06633,2.08001,2.06123,2.0662,GBP/NZD,0.029047250193636742
2024-06-28,2.06626,2.08599,2.06539,2.0757,GBP/NZD,0.4597812409253832
2024-07-05,2.07442,2.09407,2.07244,2.08531,GBP/NZD,0.4629763453293023
2024-07-12,2.08612,2.12421,2.08305,2.12268,GBP/NZD,1.7920596937625488
2024-07-19,2.12401,2.14981,2.12318,2.14885,GBP/NZD,1.232875421636792
2024-07-26,2.14794,2.18652,2.14565,2.18484,GBP/NZD,1.674849338018003
2024-08-02,2.18434,2.19094,2.13525,2.14952,GBP/NZD,-1.6165943501583624
2024-08-09,2.14836,2.17493,2.10997,2.12695,GBP/NZD,-1.0500018608805672
2024-08-16,2.12606,2.15071,2.11413,2.13853,GBP/NZD,0.5444415712640094
2024-08-23,2.13839,2.14012,2.11446,2.11993,GBP/NZD,-0.8697563279448817
2024-08-30,2.12105,2.12829,2.09819,2.10128,GBP/NZD,-0.8797460293500259
2024-09-06,2.10118,2.13003,2.09968,2.12695,GBP/NZD,1.2216363359476068
2024-09-13,2.12585,2.13488,2.11967,2.13128,GBP/NZD,0.20357789322738018
2024-09-20,2.13051,2.13718,2.11638,2.13596,GBP/NZD,0.21958635186367648
2024-09-27,2.13453,2.13649,2.10583,2.10896,GBP/NZD,-1.2640686155171332
2024-10-04,2.11064,2.13136,2.1003,2.13023,GBP/NZD,1.0085539792124898
2024-10-11,2.12948,2.15924,2.12487,2.13881,GBP/NZD,0.40277340944403495
2024-10-18,2.14336,2.16238,2.13858,2.14906,GBP/NZD,0.47923845502872986
2024-10-25,2.14862,2.16964,2.13806,2.1685,GBP/NZD,0.9045815379747468
2024-11-01,2.16798,2.18434,2.15559,2.16919,GBP/NZD,0.0318192298824016
2024-11-08,2.16246,2.17792,2.1525,2.16621,GBP/NZD,-0.13737846846058055
2024-11-15,2.165,2.16759,2.1449,2.15064,GBP/NZD,-0.7187668785574752
2024-11-22,2.153,2.16282,2.14085,2.1479,GBP/NZD,-0.1274039355726786
2024-11-29,2.15143,2.16094,2.13621,2.148,GBP/NZD,0.004655710228607113
2024-12-06,2.15294,2.18701,2.14804,2.18555,GBP/NZD,1.7481378026070749
2024-12-13,2.18186,2.20996,2.17229,2.18865,GBP/NZD,0.14184072659055857
2024-12-20,2.18928,2.24277,2.18438,2.2264,GBP/NZD,1.7248075297557897
2024-12-27,2.22515,2.23544,2.21462,2.23032,GBP/NZD,0.1760689902982282
2025-01-03,2.23382,2.23947,2.20596,2.2128,GBP/NZD,-0.7855375013450905
2025-01-10,2.21333,2.22085,2.19276,2.19754,GBP/NZD,-0.6896240057845282
2025-01-17,2.19528,2.19874,2.17008,2.18066,GBP/NZD,-0.7681316381044301
2025-01-24,2.17871,2.18783,2.16794,2.18679,GBP/NZD,0.2811075545935626
2025-01-31,2.18905,2.20732,2.1867,2.1969,GBP/NZD,0.46232148491625047
2025-02-07,2.20388,2.22168,2.18426,2.19131,GBP/NZD,-0.25444945149982745
2025-02-14,2.19344,2.21787,2.18325,2.19738,GBP/NZD,0.277003253761432
2025-02-21,2.1997,2.22137,2.19069,2.20196,GBP/NZD,0.2084300394105787
2025-02-28,2.20061,2.25165,2.1959,2.24469,GBP/NZD,1.940543879089529
2025-03-07,2.24654,2.26933,2.24114,2.26269,GBP/NZD,0.8018924662202886
2025-03-14,2.26259,2.27544,2.24688,2.24878,GBP/NZD,-0.6147550039996674
2025-03-21,2.25007,2.26334,2.22701,2.25075,GBP/NZD,0.08760305587918182
2025-03-28,2.2474,2.26765,2.23968,2.26408,GBP/NZD,0.5922470287681891
2025-04-04,2.2613,2.31872,2.25988,2.30462,GBP/NZD,1.7905727712801633
2024-04-05,1.26251,1.26838,1.25397,1.26378,GBP/USD,
2024-04-12,1.26333,1.27096,1.24268,1.24505,GBP/USD,-1.4820617512541712
2024-04-19,1.24439,1.24988,1.2367,1.23715,GBP/USD,-0.6345126701738923
2024-04-26,1.23791,1.25411,1.22996,1.24933,GBP/USD,0.9845208745907996
2024-05-03,1.2481,1.2635,1.24664,1.25479,GBP/USD,0.43703425035819254
2024-05-10,1.25467,1.25946,1.24461,1.25241,GBP/USD,-0.18967317240335957
2024-05-17,1.25201,1.27119,1.25095,1.27007,GBP/USD,1.4100813631318765
2024-05-24,1.26962,1.27614,1.26782,1.27364,GBP/USD,0.2810868692276758
2024-05-31,1.27381,1.28009,1.26811,1.27426,GBP/USD,0.04867937564774216
2024-06-07,1.27383,1.2818,1.26943,1.27222,GBP/USD,-0.16009291667320458
2024-06-14,1.27302,1.28606,1.26572,1.26872,GBP/USD,-0.27510965084653893
2024-06-21,1.26854,1.27401,1.26222,1.2641,GBP/USD,-0.36414654139605984
2024-06-28,1.26417,1.27026,1.26128,1.26438,GBP/USD,0.022150146349186883
2024-07-05,1.26584,1.28173,1.26157,1.28145,GBP/USD,1.350068808427829
2024-07-12,1.27942,1.29909,1.27779,1.29875,GBP/USD,1.3500331655546427
2024-07-19,1.29683,1.30448,1.29013,1.29112,GBP/USD,-0.5874879692011614
2024-07-26,1.29177,1.29425,1.28499,1.28672,GBP/USD,-0.3407893921556493
2024-08-02,1.28654,1.28883,1.27075,1.2806,GBP/USD,-0.47562795324547213
2024-08-09,1.28095,1.28172,1.26651,1.2758,GBP/USD,-0.3748243011088448
2024-08-16,1.27637,1.29462,1.2747,1.29452,GBP/USD,1.4673146261169334
2024-08-23,1.29385,1.32304,1.29319,1.32185,GBP/USD,2.1112072428390416
2024-08-30,1.32124,1.32666,1.31099,1.31298,GBP/USD,-0.6710292393236728
2024-09-06,1.3133,1.3239,1.30878,1.31305,GBP/USD,0.005331383570195136
2024-09-13,1.3128,1.3158,1.30022,1.31239,GBP/USD,-0.0502646510033955
2024-09-20,1.31221,1.33405,1.31209,1.33219,GBP/USD,1.5086978718216404
2024-09-27,1.33174,1.34343,1.32486,1.33723,GBP/USD,0.37832441318430554
2024-10-04,1.33732,1.34232,1.30699,1.31212,GBP/USD,-1.8777622398540195
2024-10-11,1.31141,1.31348,1.30219,1.30658,GBP/USD,-0.4222174801085221
2024-10-18,1.30669,1.3103,1.29741,1.30491,GBP/USD,-0.12781459994796185
2024-10-25,1.30463,1.30581,1.29074,1.29599,GBP/USD,-0.6835720471143669
2024-11-01,1.29744,1.30436,1.28438,1.29348,GBP/USD,-0.19367433390690136
2024-11-08,1.29703,1.30481,1.28345,1.29191,GBP/USD,-0.12137798806320932
2024-11-15,1.29101,1.29262,1.2597,1.26207,GBP/USD,-2.3097584197041443
2024-11-22,1.26284,1.2715,1.24869,1.25307,GBP/USD,-0.7131141695785548
2024-11-29,1.25894,1.27504,1.25068,1.27403,GBP/USD,1.672691868770304
2024-12-06,1.2732,1.28112,1.2617,1.27444,GBP/USD,0.032181345808179884
2024-12-13,1.2738,1.27993,1.2608,1.26184,GBP/USD,-0.9886695332852025
2024-12-20,1.26158,1.27289,1.2475,1.25692,GBP/USD,-0.3899068027642172
2024-12-27,1.2561,1.25929,1.25007,1.25802,GBP/USD,0.08751551411385616
2025-01-03,1.25819,1.26077,1.23525,1.24234,GBP/USD,-1.246403077852487
2025-01-10,1.24242,1.25762,1.21915,1.22076,GBP/USD,-1.7370446093661895
2025-01-17,1.22023,1.23064,1.20995,1.21693,GBP/USD,-0.3137389822733372
2025-01-24,1.21776,1.25022,1.21606,1.24849,GBP/USD,2.593411289063474
2025-01-31,1.24716,1.25236,1.23856,1.23948,GBP/USD,-0.7216717795096583
2025-02-07,1.23149,1.25503,1.22491,1.241,GBP/USD,0.122632071513884
2025-02-14,1.23746,1.26302,1.23323,1.25856,GBP/USD,1.4149879129733867
2025-02-21,1.2589,1.26789,1.25627,1.26302,GBP/USD,0.35437325197051894
2025-02-28,1.26367,1.27161,1.25591,1.25744,GBP/USD,-0.441798229640078
2025-03-07,1.25817,1.2945,1.25814,1.2921,GBP/USD,2.7563939432497797
2025-03-14,1.29248,1.29895,1.28614,1.29342,GBP/USD,0.10215927559786842
2025-03-21,1.29306,1.30151,1.28875,1.29202,GBP/USD,-0.10824016947318382
2025-03-28,1.29012,1.29926,1.28709,1.29398,GBP/USD,0.1517004380737097
2025-04-04,1.30995,1.31121,1.28567,1.28983,GBP/USD,-0.3207159306944374
2024-04-05,1.71026,1.71834,1.7024,1.71734,GBP/CAD,
2024-04-12,1.71729,1.72411,1.71028,1.71456,GBP/CAD,-0.16187825357820707
2024-04-19,1.71462,1.72403,1.69994,1.70094,GBP/CAD,-0.7943729003359601
2024-04-26,1.70142,1.71312,1.68872,1.7076,GBP/CAD,0.3915482027584849
2024-05-03,1.70688,1.72266,1.7065,1.71723,GBP/CAD,0.5639494026704162
2024-05-10,1.71744,1.72124,1.70812,1.71235,GBP/CAD,-0.28417858993844414
2024-05-17,1.71146,1.73037,1.71106,1.72868,GBP/CAD,0.953660174613824
2024-05-24,1.72868,1.74532,1.7278,1.7405,GBP/CAD,0.683758706064741
2024-05-31,1.74122,1.745,1.73306,1.73627,GBP/CAD,-0.24303361103130694
2024-06-07,1.73644,1.75343,1.73383,1.75121,GBP/CAD,0.8604652502202992
2024-06-14,1.75179,1.76063,1.74166,1.74247,GBP/CAD,-0.49908349084347714
2024-06-21,1.74193,1.74689,1.72938,1.73091,GBP/CAD,-0.6634260561157457
2024-06-28,1.73062,1.73491,1.7273,1.72922,GBP/CAD,-0.09763650334216889
2024-07-05,1.7307,1.74813,1.72864,1.74812,GBP/CAD,1.092978337053685
2024-07-12,1.74562,1.77101,1.7425,1.77076,GBP/CAD,1.295105599157953
2024-07-19,1.7704,1.78275,1.76913,1.773,GBP/CAD,0.1264993562086314
2024-07-26,1.77207,1.78525,1.77206,1.7799,GBP/CAD,0.3891708967851182
2024-08-02,1.77967,1.78229,1.76214,1.77666,GBP/CAD,-0.18203269846621684
2024-08-09,1.77605,1.77745,1.7409,1.75157,GBP/CAD,-1.4122004210147088
2024-08-16,1.75257,1.7734,1.74989,1.77101,GBP/CAD,1.1098614385950833
2024-08-23,1.77058,1.7869,1.76891,1.78554,GBP/CAD,0.8204357965228892
2024-08-30,1.78472,1.78601,1.76839,1.77161,GBP/CAD,-0.7801561432395854
2024-09-06,1.77056,1.78451,1.77043,1.78194,GBP/CAD,0.583085442055542
2024-09-13,1.78128,1.78625,1.76936,1.78338,GBP/CAD,0.08081080171049582
2024-09-20,1.78349,1.80895,1.7831,1.80743,GBP/CAD,1.3485628413462125
2024-09-27,1.80586,1.81006,1.7947,1.80783,GBP/CAD,0.022130870905101574
2024-10-04,1.80754,1.8146,1.77197,1.78147,GBP/CAD,-1.4581017020405596
2024-10-11,1.78045,1.80143,1.77467,1.79837,GBP/CAD,0.9486547626398334
2024-10-18,1.79781,1.81054,1.78471,1.80127,GBP/CAD,0.16125713840866585
2024-10-25,1.80061,1.80216,1.7862,1.80055,GBP/CAD,-0.03997179767607495
2024-11-01,1.80061,1.81514,1.78804,1.80346,GBP/CAD,0.1616172836077956
2024-11-08,1.80599,1.80685,1.78709,1.7973,GBP/CAD,-0.34156565712575304
2024-11-15,1.79686,1.79826,1.76996,1.77791,GBP/CAD,-1.0788404829466303
2024-11-22,1.77954,1.78095,1.74796,1.75184,GBP/CAD,-1.46632844182214
2024-11-29,1.75683,1.7853,1.75331,1.78222,GBP/CAD,1.734176637135798
2024-12-06,1.78171,1.80439,1.77475,1.80416,GBP/CAD,1.231048916519839
2024-12-13,1.80329,1.81162,1.79458,1.79577,GBP/CAD,-0.465036360411486
2024-12-20,1.79582,1.82337,1.79476,1.80579,GBP/CAD,0.5579779147663722
2024-12-27,1.80556,1.81506,1.79844,1.81254,GBP/CAD,0.3737976176631852
2025-01-03,1.81374,1.81374,1.78051,1.79497,GBP/CAD,-0.9693579176183742
2025-01-10,1.79534,1.8002,1.75967,1.7611,GBP/CAD,-1.8869396145896555
2025-01-17,1.76005,1.76283,1.74577,1.76255,GBP/CAD,0.08233490432116852
2025-01-24,1.76211,1.79169,1.75689,1.79109,GBP/CAD,1.6192448441179064
2025-01-31,1.79166,1.81291,1.78696,1.80342,GBP/CAD,0.6884076177076537
2025-02-07,1.81299,1.81635,1.77099,1.77316,GBP/CAD,-1.677923057302233
2025-02-14,1.77625,1.78817,1.7677,1.78506,GBP/CAD,0.6711182296013973
2025-02-21,1.78418,1.79881,1.78302,1.79678,GBP/CAD,0.6565605637905758
2025-02-28,1.79756,1.82348,1.79388,1.81742,GBP/CAD,1.1487216019768764
2025-03-07,1.81831,1.86217,1.8168,1.85738,GBP/CAD,2.198721264209702
2025-03-14,1.85726,1.87801,1.85047,1.85767,GBP/CAD,0.01561339090545566
2025-03-21,1.85725,1.86618,1.84911,1.85389,GBP/CAD,-0.20348070432315568
2025-03-28,1.85171,1.85813,1.83463,1.85256,GBP/CAD,-0.07174104180939223
2025-04-04,1.84593,1.85209,1.83094,1.83495,GBP/CAD,-0.9505764995465626
2024-04-05,1.13882,1.14859,1.13453,1.14022,GBP/CHF,
2024-04-12,1.13838,1.14841,1.13217,1.13851,GBP/CHF,-0.14997105821684675
2024-04-19,1.13525,1.14138,1.11707,1.12604,GBP/CHF,-1.0952912139550852
2024-04-26,1.12627,1.14366,1.12138,1.14245,GBP/CHF,1.4573194557919722
2024-05-03,1.1411,1.15125,1.13438,1.1354,GBP/CHF,-0.6170948400367582
2024-05-10,1.1358,1.13978,1.13197,1.13531,GBP/CHF,-0.00792672186012977
2024-05-17,1.13517,1.15475,1.13373,1.15466,GBP/CHF,1.7043803014154646
2024-05-24,1.15396,1.16546,1.15272,1.16488,GBP/CHF,0.8851090364262904
2024-05-31,1.16495,1.16778,1.14751,1.14985,GBP/CHF,-1.2902616578531645
2024-06-07,1.14938,1.15053,1.13623,1.1407,GBP/CHF,-0.7957559681697646
2024-06-14,1.14131,1.1474,1.12762,1.1295,GBP/CHF,-0.9818532480056152
2024-06-21,1.12914,1.13205,1.12193,1.13045,GBP/CHF,0.08410801239486787
2024-06-28,1.12949,1.13874,1.12886,1.13631,GBP/CHF,0.51837763722411
2024-07-05,1.1366,1.15239,1.13535,1.14795,GBP/CHF,1.0243683501861334
2024-07-12,1.14679,1.1624,1.14503,1.16173,GBP/CHF,1.2004007143168183
2024-07-19,1.15985,1.1633,1.14638,1.14764,GBP/CHF,-1.212846358448172
2024-07-26,1.14784,1.15209,1.12995,1.1373,GBP/CHF,-0.9009794012059591
2024-08-02,1.13689,1.14091,1.09758,1.09867,GBP/CHF,-3.3966411676778274
2024-08-09,1.09952,1.10737,1.07433,1.10391,GBP/CHF,0.4769403005451922
2024-08-16,1.10388,1.12279,1.10234,1.12133,GBP/CHF,1.5780271942459123
2024-08-23,1.12171,1.12366,1.11066,1.1204,GBP/CHF,-0.08293722632943812
2024-08-30,1.12027,1.12122,1.10895,1.116,GBP/CHF,-0.3927168868261277
2024-09-06,1.11597,1.12163,1.1055,1.10724,GBP/CHF,-0.7849462365591475
2024-09-13,1.10706,1.11766,1.10242,1.11425,GBP/CHF,0.6331057403995421
2024-09-20,1.11225,1.13351,1.11169,1.13279,GBP/CHF,1.6638994839578203
2024-09-27,1.13163,1.13702,1.12338,1.12382,GBP/CHF,-0.791850210542111
2024-10-04,1.12495,1.1339,1.11207,1.12596,GBP/CHF,0.19042195369365356
2024-10-11,1.12661,1.12777,1.11526,1.1201,GBP/CHF,-0.5204447760133513
2024-10-18,1.12013,1.13198,1.11925,1.12846,GBP/CHF,0.7463619319703518
2024-10-25,1.12881,1.12929,1.1186,1.12327,GBP/CHF,-0.4599188274285293
2024-11-01,1.12599,1.13043,1.11071,1.12445,GBP/CHF,0.10505043311046514
2024-11-08,1.12521,1.13517,1.11673,1.13122,GBP/CHF,0.6020721241495774
2024-11-15,1.13083,1.13419,1.11647,1.11647,GBP/CHF,-1.3039019819309994
2024-11-22,1.12128,1.12427,1.11077,1.1203,GBP/CHF,0.34304549159405173
2024-11-29,1.12247,1.12423,1.11166,1.12406,GBP/CHF,0.33562438632508407
2024-12-06,1.12143,1.12648,1.11748,1.11999,GBP/CHF,-0.36208031599737067
2024-12-13,1.1197,1.13503,1.11868,1.12644,GBP/CHF,0.575897999089281
2024-12-20,1.12576,1.13963,1.11726,1.12318,GBP/CHF,-0.28940733638720406
2024-12-27,1.12145,1.13546,1.12078,1.13448,GBP/CHF,1.0060720454423855
2025-01-03,1.13472,1.13798,1.1258,1.12868,GBP/CHF,-0.5112474437627856
2025-01-10,1.12974,1.13803,1.11743,1.11928,GBP/CHF,-0.8328312719282582
2025-01-17,1.11857,1.12145,1.10875,1.1141,GBP/CHF,-0.462797512686719
2025-01-24,1.11285,1.13145,1.11121,1.13114,GBP/CHF,1.5294856835113446
2025-01-31,1.13061,1.13223,1.12085,1.12903,GBP/CHF,-0.18653747546722999
2025-02-07,1.12733,1.13395,1.11904,1.12888,GBP/CHF,-0.013285740857182926
2025-02-14,1.12678,1.14045,1.12444,1.13125,GBP/CHF,0.20994259797320058
2025-02-21,1.13225,1.14275,1.1309,1.13516,GBP/CHF,0.3456353591160033
2025-02-28,1.13428,1.13925,1.12852,1.13494,GBP/CHF,-0.019380527855095142
2025-03-07,1.13617,1.15037,1.1298,1.13647,GBP/CHF,0.13480888857559936
2025-03-14,1.13722,1.14704,1.13008,1.14448,GBP/CHF,0.7048140294068306
2025-03-21,1.14448,1.14732,1.13648,1.13966,GBP/CHF,-0.4211519642108197
2025-03-28,1.13936,1.1449,1.13794,1.13998,GBP/CHF,0.028078549742915904
2025-04-04,1.12554,1.12554,1.1025,1.1096,GBP/CHF,-2.66495903436903
2024-04-05,1.08939,1.09556,1.0891,1.09429,AUD/NZD,
2024-04-12,1.09349,1.09515,1.08755,1.08849,AUD/NZD,-0.5300240338484308
2024-04-19,1.08907,1.09219,1.0857,1.09002,AUD/NZD,0.14056169555991538
2024-04-26,1.08972,1.09992,1.08794,1.09988,AUD/NZD,0.904570558338369
2024-05-03,1.09741,1.10277,1.0974,1.09976,AUD/NZD,-0.010910281121567778
2024-05-10,1.09983,1.10307,1.09513,1.09708,AUD/NZD,-0.24368953226158174
2024-05-17,1.09742,1.09975,1.0892,1.09125,AUD/NZD,-0.5314106537353758
2024-05-24,1.09116,1.0945,1.08189,1.08274,AUD/NZD,-0.7798396334478874
2024-05-31,1.08382,1.08525,1.08057,1.08282,AUD/NZD,0.007388662097995713
2024-06-07,1.08316,1.08364,1.07294,1.0782,AUD/NZD,-0.426663711420161
2024-06-14,1.07794,1.07976,1.07491,1.07702,AUD/NZD,-0.10944166202930816
2024-06-21,1.07788,1.08922,1.07695,1.08558,AUD/NZD,0.7947856121520491
2024-06-28,1.08584,1.09642,1.08501,1.095,AUD/NZD,0.8677389045487205
2024-07-05,1.09477,1.10111,1.09284,1.09822,AUD/NZD,0.2940639269406464
2024-07-12,1.09739,1.11181,1.09736,1.10877,AUD/NZD,0.9606454080238969
2024-07-19,1.10875,1.11513,1.10596,1.11251,AUD/NZD,0.3373107136737108
2024-07-26,1.11183,1.1137,1.10373,1.1119,AUD/NZD,-0.05483096781152552
2024-08-02,1.11232,1.11488,1.09138,1.09292,AUD/NZD,-1.706988038492685
2024-08-09,1.09269,1.10085,1.08438,1.09561,AUD/NZD,0.2461296343739816
2024-08-16,1.09543,1.10571,1.09026,1.10189,AUD/NZD,0.5731966666971067
2024-08-23,1.10157,1.10335,1.08984,1.09015,AUD/NZD,-1.0654421040212747
2024-08-30,1.09084,1.09222,1.0798,1.08265,AUD/NZD,-0.6879787185249842
2024-09-06,1.08433,1.09055,1.07972,1.08017,AUD/NZD,-0.22906756569526232
2024-09-13,1.07968,1.08953,1.0784,1.08884,AUD/NZD,0.8026514344964264
2024-09-20,1.08852,1.09452,1.08759,1.09142,AUD/NZD,0.23694941405532077
2024-09-27,1.09088,1.09442,1.08504,1.08836,AUD/NZD,-0.2803686939949812
2024-10-04,1.08945,1.10495,1.08695,1.10321,AUD/NZD,1.3644382373479313
2024-10-11,1.10291,1.10925,1.09794,1.10516,AUD/NZD,0.17675691844707409
2024-10-18,1.10592,1.1077,1.09914,1.10439,AUD/NZD,-0.0696731694958097
2024-10-25,1.1043,1.10662,1.10293,1.10494,AUD/NZD,0.049801247747627286
2024-11-01,1.10575,1.10617,1.09645,1.1001,AUD/NZD,-0.43803283436204543
2024-11-08,1.10248,1.10916,1.0995,1.10305,AUD/NZD,0.26815744023269694
2024-11-15,1.10286,1.10512,1.09957,1.1015,AUD/NZD,-0.14051946874577004
2024-11-22,1.10149,1.11821,1.10125,1.11387,AUD/NZD,1.123014071720374
2024-11-29,1.11545,1.11708,1.09905,1.1005,AUD/NZD,-1.200319606417255
2024-12-06,1.10149,1.10325,1.0957,1.09665,AUD/NZD,-0.34984098137211816
2024-12-13,1.09513,1.10622,1.09501,1.10367,AUD/NZD,0.640131308986458
2024-12-20,1.10352,1.10865,1.09942,1.1061,AUD/NZD,0.22017450868467847
2024-12-27,1.10891,1.10928,1.10206,1.10345,AUD/NZD,-0.239580508091497
2025-01-03,1.10322,1.1102,1.10071,1.10787,AUD/NZD,0.4005618741220518
2025-01-10,1.10624,1.10915,1.10388,1.10478,AUD/NZD,-0.27891359094477375
2025-01-17,1.10643,1.11042,1.10196,1.10954,AUD/NZD,0.43085501185755604
2025-01-24,1.10928,1.10974,1.10374,1.10597,AUD/NZD,-0.3217549615155857
2025-01-31,1.10655,1.10718,1.1006,1.10176,AUD/NZD,-0.380661319927289
2025-02-07,1.1023,1.11044,1.10157,1.10807,AUD/NZD,0.5727200116177888
2025-02-14,1.10705,1.11448,1.10566,1.10825,AUD/NZD,0.016244461089987006
2025-02-21,1.10973,1.11763,1.10675,1.10675,AUD/NZD,-0.13534852244529993
2025-02-28,1.10798,1.11015,1.1062,1.10866,AUD/NZD,0.17257736616218544
2025-03-07,1.10991,1.11083,1.10125,1.10449,AUD/NZD,-0.37612974221131745
2025-03-14,1.10456,1.10512,1.09954,1.10039,AUD/NZD,-0.3712120526215723
2025-03-21,1.10024,1.10129,1.09121,1.09453,AUD/NZD,-0.5325384636356234
2025-03-28,1.09334,1.10139,1.09306,1.10037,AUD/NZD,0.5335623509634235
2025-04-04,1.09232,1.09342,1.07789,1.07955,AUD/NZD,-1.892090842171279
2024-04-05,0.88311,0.89524,0.88011,0.89402,AUD/CAD,
2024-04-12,0.89382,0.90074,0.88967,0.88989,AUD/CAD,-0.46195834545089687
2024-04-19,0.89063,0.89267,0.87817,0.88242,AUD/CAD,-0.8394295924215367
2024-04-26,0.88214,0.89473,0.88166,0.89299,AUD/CAD,1.1978422973187408
2024-05-03,0.8925,0.90596,0.89094,0.90465,AUD/CAD,1.3057257080146378
2024-05-10,0.90512,0.90767,0.90131,0.90281,AUD/CAD,-0.20339357762669819
2024-05-17,0.90266,0.91248,0.90063,0.91121,AUD/CAD,0.9304283293273263
2024-05-24,0.91118,0.91258,0.90481,0.9058,AUD/CAD,-0.5937160478923564
2024-05-31,0.90589,0.90987,0.90505,0.90657,AUD/CAD,0.08500772797526146
2024-06-07,0.90663,0.91356,0.90457,0.90594,AUD/CAD,-0.06949270326616075
2024-06-14,0.90576,0.91883,0.90528,0.90855,AUD/CAD,0.2880985495728128
2024-06-21,0.90803,0.91578,0.90573,0.90941,AUD/CAD,0.09465632051071093
2024-06-28,0.90929,0.91487,0.90592,0.9122,AUD/CAD,0.30679231589711975
2024-07-05,0.91325,0.92092,0.91119,0.92065,AUD/CAD,0.9263319447489593
2024-07-12,0.91913,0.9254,0.91734,0.92496,AUD/CAD,0.46814750448054276
2024-07-19,0.92413,0.92643,0.91739,0.91794,AUD/CAD,-0.7589517384535616
2024-07-26,0.91763,0.91861,0.90152,0.9058,AUD/CAD,-1.322526526788237
2024-08-02,0.90616,0.90848,0.89736,0.90338,AUD/CAD,-0.26716714506515027
2024-08-09,0.90334,0.90646,0.88538,0.90227,AUD/CAD,-0.12287188115742698
2024-08-16,0.90175,0.91322,0.90113,0.91254,AUD/CAD,1.1382402163432337
2024-08-23,0.91231,0.92044,0.9108,0.91822,AUD/CAD,0.6224384684506923
2024-08-30,0.91754,0.91831,0.91173,0.91281,AUD/CAD,-0.5891834200954071
2024-09-06,0.91262,0.91681,0.90415,0.90496,AUD/CAD,-0.8599818143973037
2024-09-13,0.90501,0.91341,0.90181,0.91108,AUD/CAD,0.6762729844413062
2024-09-20,0.9113,0.92686,0.91053,0.92355,AUD/CAD,1.368705272862969
2024-09-27,0.92296,0.9349,0.91923,0.93297,AUD/CAD,1.019977261653393
2024-10-04,0.93227,0.93772,0.92173,0.92257,AUD/CAD,-1.1147196587242836
2024-10-11,0.92162,0.93049,0.91551,0.92919,AUD/CAD,0.7175607270992979
2024-10-18,0.92756,0.92928,0.91612,0.92558,AUD/CAD,-0.38851042305664274
2024-10-25,0.92549,0.92799,0.91587,0.91746,AUD/CAD,-0.8772877547051472
2024-11-01,0.91824,0.91927,0.90999,0.91523,AUD/CAD,-0.24306236784166213
2024-11-08,0.92049,0.92715,0.90726,0.91536,AUD/CAD,0.014204079848778584
2024-11-15,0.91618,0.91834,0.90444,0.91044,AUD/CAD,-0.5374934452018754
2024-11-22,0.91044,0.914,0.90685,0.90884,AUD/CAD,-0.17573920302271784
2024-11-29,0.91118,0.91654,0.90762,0.91176,AUD/CAD,0.3212886756744915
2024-12-06,0.91128,0.91284,0.90007,0.90488,AUD/CAD,-0.7545845397911699
2024-12-13,0.90514,0.91362,0.89834,0.90538,AUD/CAD,0.055255945539745
2024-12-20,0.90417,0.90804,0.89559,0.89723,AUD/CAD,-0.9001745123594529
2024-12-27,0.89925,0.90045,0.89386,0.89578,AUD/CAD,-0.161608506180122
2025-01-03,0.89571,0.89913,0.88922,0.89829,AUD/CAD,0.2802027283484776
2025-01-10,0.89753,0.90185,0.88544,0.88626,AUD/CAD,-1.3392111678856455
2025-01-17,0.88695,0.89701,0.88546,0.89671,AUD/CAD,1.1791122244036778
2025-01-24,0.89697,0.9068,0.89561,0.90556,AUD/CAD,0.986941151542875
2025-01-31,0.90572,0.90622,0.8967,0.90478,AUD/CAD,-0.08613454657890873
2025-02-07,0.90675,0.90931,0.89378,0.89643,AUD/CAD,-0.9228762793165313
2025-02-14,0.89631,0.90181,0.89316,0.9007,AUD/CAD,0.47633390225672034
2025-02-21,0.89966,0.90816,0.89942,0.9039,AUD/CAD,0.3552792272677019
2025-02-28,0.90512,0.90882,0.89512,0.89762,AUD/CAD,-0.6947671202566674
2025-03-07,0.89832,0.91092,0.8966,0.90667,AUD/CAD,1.0082217419397965
2025-03-14,0.90668,0.91255,0.90235,0.90868,AUD/CAD,0.22169036143249166
2025-03-21,0.90912,0.91309,0.89871,0.90015,AUD/CAD,-0.93872430338513
2025-03-28,0.90061,0.90351,0.89723,0.89996,AUD/CAD,-0.021107593178915085
2025-04-04,0.89156,0.89211,0.85317,0.85951,AUD/CAD,-4.494644206409171
2024-04-05,98.629,100.398,98.258,99.752,AUD/JPY,
2024-04-12,99.692,100.807,98.73351,99.056,AUD/JPY,-0.6977303713208705
2024-04-19,98.9975,100.017,97.776,99.2525,AUD/JPY,0.198372637699884
2024-04-26,99.201,103.4755,99.1165,103.41451,AUD/JPY,4.1933553310999905
